0,09539924730865579; 0,8307710501418981
0,950345712868657; 1,954529328287606
2,039450652040699; 3,3336166627246904
3,087743134713378; 4,503057845654819
4,028171554209397; 6,173077750064493
4,798677997324294; 8,1868326800919
5,700032091489895; 9,270562322611152
6,641313000387569; 10,538121705635902
7,488986784140945; 11,428571428571427
8,281938325991163; 12,32142857142857
9,15803600081685; 13,237050614947968
10,196686354751506; 13,952384535993808
10,970860396714443; 12,649329147673523
11,83329929690461; 11,621136865342155
12,802462292499317; 10,91907127089247
13,712590675620227; 11,256260782458678
14,575196195699721; 10,287251655629134
15,296146103801362; 9,205593661305578
16,251781302106572; 8,205916599956332
17,290827444283096; 8,236527545302376
18,297745373918886; 7,723456179582005
19,38751932782914; 7,5991012298959255
20,374886950433215; 8,088536739198986
21,54188668786648; 8,53365953169347
22,650465326603815; 8,374822611163673
23,700148787816865; 8,710580258593502
24,75770925110131; 9,285714285714285
25,718995244624665; 10,140235730053611
26,680572978965458; 11,675141911069062
27,64215071330625; 12,827282403027436
28,779939901391543; 13,15811258278146
29,962240402768963; 12,958676848222723
30,92511013215858; 13,928571428571423
31,982378854625544; 14,64285714285714
33,04529361997155; 15,347907209241306
34,10060596283908; 14,724490789693363
35,28447647110306; 13,958017975402083
36,2299501123202; 12,484153263954592
36,9476325232663; 10,7815752128666
37,49686378621232; 8,890758041627254
37,96330430954233; 6,725966500387031
38,70890101234064; 4,974722090823089
39,852904279837816; 3,7215290917691632
40,39987369338726; 1,9858854137681554
41,313761944797314; 1,079975488088074
42,21174548531085; -0,05913299094472535
43,13662222481547; -1,2401844843897827
44,18716145909307; -1,3647114474928976
45,17716522180157; -2,1846572301870317
46,37132771246026; -2,2116445916114778
47,50911690054555; -1,843267108167769
48,75495959389677; -1,2062810430463564
49,60352422907489; -2,1428571428571423
50,235358065789086; -3,9102723696658863
51,216612252583886; -5,027790917691572
51,99078629454684; -6,542799088328881
53,20564810222598; -5,530195521917374
54,25533156343903; -4,22017896562598
55,41850220264318; -3,928571428571427
56,339111190761; -4,802253682930125
56,94881743981725; -6,723491740048029
57,54923126294601; -12,109596736045408
57,96744172477172; -7,262467901067705
58,735356600105575; -13,194289154554053
59,50681214808766; -14,502128666035954
60,615864865653364; -15,216414380321662
61,57744259999416; -15,417455061494788
62,466960352422916; -15,357142857142858
63,420077603057436; -14,628764585304314
64,70234582058839; -14,26106178589622
65,5651805090204; -15,61837228523606
66,2743030520257; -17,030088525476412
67,17925528294005; -18,382016713970348
68,13950148226779; -19,271705116075974
68,95806850907942; -20,371883024733062
69,6071501506633; -21,967495607514525
70,24418706421216; -23,32622546121095
70,65455699156871; -25,030432216346792
71,25681944160809; -26,839522232734122
71,88936657764154; -28,6454480949514
72,66354061960448; -30,192493764513625
73,32292791084403; -31,78985335856194
73,84737493328579; -33,59699343313484
74,4913498847624; -35,272587511825904
75,27945852904286; -36,82438505203406
75,80535052659219; -38,08981788079468
76,39040756192205; -39,719489120151366
76,7067046207578; -41,273482903095
77,15640225223912; -42,811169583727505
77,95472182513059; -43,60359508041627
78,79408933103834; -44,83887180700094
79,5832482422616; -46,27276490066225
80,3288449450599; -47,98443278575728
81,1911247138951; -49,03715489808205
82,11293287043793; -49,870210501419095
82,99019750853344; -50,79854541154205
83,91200566507625; -51,99841962673085
84,68617970703919; -53,64426550270916
85,74477783936752; -54,18645044938505
86,83761289327703; -54,46356771185292
87,95314642471628; -54,758061337117596
88,89867841409695; -54,642857142857125
90,06009860839633; -54,106551561021746
91,10978206960937; -53,088438189845434
92,15946553082242; -53,0189608956165
92,95241707267267; -54,41777041942598
93,57832615789849; -56,376790782538095
94,1643084283922; -57,96889782403028
95,15926131225024; -58,803571428571345
96,03273331971879; -59,8581480605487
96,66557750094819; -61,333431882686796
97,35157685911838; -62,97108561967839
98,02626396709168; -64,3251833017975
98,57747177407593; -65,95109981078525
99,53642384105966; -66,95521917376219
100,37886835453034; -68,03042740274914
101,21568398634655; -69,26511747082937
102,20305160895062; -69,55771050141908
103,1433128142292; -70,2930857773573
104,08758059340083; -70,69161936297694
105,11013215859035; -70,7142857142857
106,10642705020864; -70,2362228003784
107,21547976777434; -70,70792928098389
108,00706012778252; -72,36406102175962
108,68389882428451; -73,9357852412488
109,36949660980015; -75,2120666147253
110,35634056989488; -76,17536998243004
111,46558917058088; -76,94595553453166
112,32295708492579; -78,10513245033107
113,28418473028565; -79,14675969725634
114,43785191236107; -79,49621570482489
115,50660792951548; -80,7142857142857
116,12422324007356; -82,34968267108168
116,69847525640047; -83,94679409993975
117,60340222836946; -84,84131762277455
118,46568199720464; -86,07261116367071
119,38749015374746; -86,81320955534528
120,26475479184298; -87,71715350047297
121,25696531201685; -88,45775189214757
122,22475712576953; -88,3263954588457
123,17607287685625; -87,24777524834433
